current timestep: 0.0005
0.775 0.000801031
0.825 0.000355443
0.875 0.000149748
0.925 5.79071e-05
0.975 1.48525e-05
current timestep: 0.0275
0.025 0.91504
0.075 0.748923
0.125 0.593709
0.175 0.455105
0.225 0.336818
0.275 0.240352
0.325 0.165178
0.375 0.109207
0.425 0.0693951
0.475 0.0423463
0.525 0.024795
0.575 0.0139207
0.625 0.00748857
0.675 0.00385741
0.725 0.00190138
0.775 0.000896202
0.825 0.000403422
0.875 0.000172519
0.925 6.76644e-05
0.975 1.75224e-05
current timestep: 0.028
0.025 0.915801
0.075 0.751104
0.125 0.597031
0.175 0.459168
0.225 0.341182
0.275 0.24461
0.325 0.169018
0.375 0.112439
0.425 0.0719477
0.475 0.0442458
0.525 0.0261304
0.575 0.0148091
0.625 0.00804876
0.675 0.00419244
0.725 0.00209155
0.775 0.000998681
0.825 0.000455797
0.875 0.000197729
0.925 7.86069e-05
0.975 2.05418e-05
current timestep: 0.0285
0.025 0.916541
0.075 0.753229
0.125 0.600273
0.175 0.463144
0.225 0.345465
0.275 0.248806
0.325 0.172821
0.375 0.115656
0.425 0.0745055
0.475 0.0461631
0.525 0.0274892
0.575 0.0157213
0.625 0.00862956
0.675 0.00454352
0.725 0.00229315
0.775 0.00110868
0.825 0.00051276
0.875 0.000225518
0.925 9.08182e-05
0.975 2.39381e-05
current timestep: 0.029
0.025 0.917262
0.075 0.7553
0.125 0.603438
0.175 0.467034
0.225 0.349669
0.275 0.252941
0.325 0.176585
0.375 0.118859
0.425 0.0770672
0.475 0.0480968
0.525 0.0288704
0.575 0.0166565
0.625 0.0092307
0.675 0.00491066
0.725 0.00250633
0.775 0.00122639
0.825 0.000574495
0.875 0.000256026
0.925 0.000104382
0.975 2.77389e-05
current timestep: 0.0295
0.025 0.917965
0.075 0.75732
0.125 0.60653
0.175 0.470842
0.225 0.353796
0.275 0.257015
0.325 0.180311
0.375 0.122046
0.425 0.0796315
0.475 0.0500456
0.525 0.0302729
0.575 0.0176141
0.625 0.00985186
0.675 0.0052938
0.725 0.00273121
0.775 0.001352
0.825 0.00064118
0.875 0.000289391
0.925 0.000119382
0.975 3.1972e-05
current timestep: 0.03
0.025 0.91865
0.075 0.759291
0.125 0.60955
0.175 0.47457
0.225 0.357849
0.275 0.261031
0.325 0.183999
0.375 0.125216
0.425 0.0821972
0.475 0.0520082
0.525 0.0316957
0.575 0.0185934
0.625 0.0104927
0.675 0.00569289
0.725 0.00296788
0.775 0.00148568
0.825 0.000712986
0.875 0.000325747
0.925 0.000135902
0.975 3.66653e-05
current timestep: 0.0305
0.025 0.919318
0.075 0.761215
0.125 0.612502
0.175 0.478222
0.225 0.36183
0.275 0.264988
0.325 0.187649
0.375 0.128369
0.425 0.0847631
0.475 0.0539835
0.525 0.0331378
0.575 0.0195937
0.625 0.0111529
0.675 0.00610786
0.725 0.00321645
0.775 0.00162758
0.825 0.000790077
0.875 0.000365226
0.925 0.000154024
0.975 4.18465e-05
current timestep: 0.031
0.025 0.91997
0.075 0.763093
0.125 0.615389
0.175 0.4818
0.225 0.36574
0.275 0.268888
0.325 0.19126
0.375 0.131504
0.425 0.0873283
0.475 0.0559703
0.525 0.0345981
0.575 0.0206144
0.625 0.0118321
0.675 0.00653858
0.725 0.00347695
0.775 0.00177785
0.825 0.000872607
0.875 0.000407956
0.925 0.000173829
0.975 4.75434e-05
current timestep: 0.0315
0.025 0.920607
0.075 0.764927
0.125 0.618212
0.175 0.485305
0.225 0.369581
0.275 0.272733
0.325 0.194835
0.375 0.13462
0.425 0.0898918
0.475 0.0579675
0.525 0.0360758
0.575 0.0216547
0.625 0.0125298
0.675 0.00698495
0.725 0.00374946
0.775 0.00193662
0.825 0.000960726
0.875 0.000454061
0.925 0.000195397
0.975 5.37831e-05
current timestep: 0.032
0.025 0.921228
0.075 0.76672
0.125 0.620974
0.175 0.488742
0.225 0.373357
0.275 0.276523
0.325 0.198371
0.375 0.137717
0.425 0.0924525
0.475 0.059974
0.525 0.0375699
0.575 0.0227139
0.625 0.0132458
0.675 0.00744683
0.725 0.00403399
0.775 0.00210401
0.825 0.00105457
0.875 0.000503661
0.925 0.000218807
0.975 6.05927e-05
current timestep: 0.0325
0.025 0.921835
0.075 0.768472
0.125 0.623677
0.175 0.492111
0.225 0.377067
0.275 0.280259
0.325 0.201871
0.375 0.140795
0.425 0.0950098
0.475 0.0619889
0.525 0.0390795
0.575 0.0237915
0.625 0.0139796
0.675 0.00792406
0.725 0.00433056
0.775 0.00228012
0.825 0.00115428
0.875 0.000556873
0.925 0.000244135
0.975 6.79985e-05
current timestep: 0.033
0.025 0.922429
0.075 0.770186
0.125 0.626323
0.175 0.495415
0.225 0.380714
0.275 0.283943
0.325 0.205333
0.375 0.143853
0.425 0.0975627
0.475 0.0640112
0.525 0.0406038
0.575 0.0248867
0.625 0.0147309
0.675 0.00841647
0.725 0.00463917
0.775 0.00246504
0.825 0.00125997
0.875 0.000613806
0.925 0.000271455
0.975 7.60264e-05
current timestep: 0.0335
0.025 0.923009
0.075 0.771862
0.125 0.628914
0.175 0.498657
0.225 0.3843
